Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
NA	./SC-T1-3.contigs.fa_k127_259502	340	894	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	INTERNAL_STOP	185	231	80.09	90.81	185	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_274140	4	528	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	175	231	75.76	95.43	175	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_324770	2	526	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	175	231	75.76	91.43	175	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_33619	471	1124	-	vanR-Sc	vancomycin resistance response regulator transcription factor VanR-Sc	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	218	231	94.37	94.95	218	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_342686	1	351	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	117	231	50.65	94.87	117	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_389355	5	475	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	157	231	67.97	94.27	157	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_400997	58	639	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	194	231	83.98	94.33	194	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_439382	48	473	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	142	231	61.47	94.37	142	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_487952	300	983	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	228	231	100.00	91.77	231	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_577078	1	372	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	124	231	53.68	95.16	124	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_612609	152	535	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	128	231	55.41	94.53	128	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_63232	3	569	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	189	231	81.82	95.24	189	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_63241	3	641	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	213	231	92.21	91.08	213	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_651457	346	999	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	218	231	94.37	92.20	218	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_664408	3	425	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	141	231	61.04	95.04	141	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_746450	1	351	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	117	231	50.65	94.02	117	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_757213	41	424	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	128	231	55.41	92.97	128	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_761007	314	727	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	138	231	59.74	92.75	138	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_761552	166	537	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	124	231	53.68	91.94	124	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_791303	6	434	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	143	231	61.90	90.91	143	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_822506	6921	7610	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	230	231	100.00	90.91	231	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_865858	92	676	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	195	231	84.42	94.36	195	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_875950	3	521	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	173	231	74.89	93.64	173	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_926604	112	726	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	205	231	88.74	91.22	205	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-3.contigs.fa_k127_986303	1	387	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	129	231	55.84	93.80	129	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
NA	./SC-T1-6.contigs.fa_k127_1009424	235	600	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	122	231	52.81	90.98	122	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_111827	75	767	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	231	231	100.00	91.34	231	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_122948	211	780	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	190	231	82.25	91.58	190	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_170102	3	518	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	172	231	74.46	91.86	172	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_181877	2	502	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	167	231	72.29	92.22	167	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_205379	270	779	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	170	231	73.59	93.53	170	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_209010	217	909	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	231	231	100.00	92.64	231	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_213368	495	860	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	122	231	52.81	91.80	122	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_21542	3	398	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	132	231	57.14	95.45	132	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_253054	3	563	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	187	231	80.95	90.37	187	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_257554	3	413	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	137	231	59.31	95.62	137	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_293146	55	621	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	189	231	81.82	92.06	189	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_300661	1	366	+	vanR-O	vancomycin resistance response regulator transcription factor VanR-O	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	122	233	52.36	95.08	122	WP_063856729.1	vancomycin resistance response regulator transcription factor VanR-O	NA	NA
NA	./SC-T1-6.contigs.fa_k127_306564	329	838	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	170	231	73.59	94.12	170	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_323086	19	525	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	169	231	73.16	91.72	169	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_354212	50	454	-	vanR-O	vancomycin resistance response regulator transcription factor VanR-O	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	135	233	59.23	90.58	138	WP_063856729.1	vancomycin resistance response regulator transcription factor VanR-O	NA	NA
NA	./SC-T1-6.contigs.fa_k127_404834	2	412	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	137	231	59.31	91.97	137	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_438740	2	397	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	132	231	57.14	90.91	132	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_442588	2	415	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	138	231	59.74	94.20	138	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_507351	24	449	+	vanR-Sc	vancomycin resistance response regulator transcription factor VanR-Sc	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	142	231	61.47	96.48	142	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_532651	60	716	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	219	231	94.81	93.61	219	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_54497	4	432	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	143	231	61.90	91.61	143	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_569823	1	516	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	172	231	74.46	93.60	172	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_585649	1	384	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	128	231	55.41	90.62	128	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_588620	3	608	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	202	231	87.45	92.08	202	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_624074	4	366	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	121	231	52.38	91.74	121	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_627145	5	589	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	195	231	84.42	92.82	195	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_628715	310	690	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	127	231	54.98	93.70	127	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_629609	200	754	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	185	231	80.09	90.27	185	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_641069	3	389	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	129	231	55.84	94.57	129	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_682081	44	706	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	221	231	95.67	94.12	221	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_706119	3	413	+	vanR-O	vancomycin resistance response regulator transcription factor VanR-O	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	137	233	58.80	94.16	137	WP_063856729.1	vancomycin resistance response regulator transcription factor VanR-O	NA	NA
NA	./SC-T1-6.contigs.fa_k127_707315	144	632	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	163	231	70.56	90.80	163	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_707406	2	565	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	188	231	81.39	93.09	188	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_730345	3	356	-	vanR-O	vancomycin resistance response regulator transcription factor VanR-O	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	118	233	50.64	91.53	118	WP_063856729.1	vancomycin resistance response regulator transcription factor VanR-O	NA	NA
NA	./SC-T1-6.contigs.fa_k127_738223	10	507	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	166	231	71.86	92.17	166	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_741541	2	490	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	163	231	70.56	93.25	163	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_746663	157	666	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	170	231	73.59	91.18	170	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_752323	2	595	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	198	231	85.71	94.95	198	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_755113	2	373	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	124	231	53.68	92.74	124	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_757216	36	434	+	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	133	231	57.58	93.98	133	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_760765	3	452	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	150	231	64.94	94.00	150	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
NA	./SC-T1-6.contigs.fa_k127_765240	1	399	-	vanR	vancomycin resistance response regulator transcription factor VanR	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIAL_CONTIG_ENDX	133	231	57.58	90.98	133	WP_011029105.1	vancomycin resistance response regulator transcription factor VanR-Sc	NA	NA
