contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
HP-T1-6_contig.fa_viral_197	1556	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_198	6066	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_199	1548	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_200	5532	No	NA	9	6	0	Low-quality	Genome-fragment	8.09	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_201	2083	No	NA	3	1	0	Low-quality	Genome-fragment	4.38	AAI-based (high-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_202	1503	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_203	1713	No	NA	3	0	0	Low-quality	Genome-fragment	1.13	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_204	2837	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_205	2065	No	NA	2	0	0	Low-quality	Genome-fragment	1.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_206	1932	No	NA	3	0	0	Low-quality	Genome-fragment	8.59	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_207	17888	No	NA	20	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_208	1888	No	NA	2	0	0	Low-quality	Genome-fragment	3.59	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_209	3084	No	NA	6	2	0	Low-quality	Genome-fragment	8.28	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_210	4263	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_211	2023	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_212	1568	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_213	163081	No	NA	146	1	86	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_214	3377	No	NA	4	3	0	Low-quality	Genome-fragment	3.81	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_215	2859	No	NA	7	3	0	Low-quality	Genome-fragment	4.35	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_216	4868	No	NA	8	4	0	Low-quality	Genome-fragment	5.64	AAI-based (high-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_217	1589	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_218	5200	No	NA	11	0	0	Low-quality	Genome-fragment	8.17	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_219	2275	No	NA	1	1	0	Low-quality	Genome-fragment	1.18	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_220	1778	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_221	1661	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_222	1563	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected
HP-T1-6_contig.fa_viral_223	1866	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_224	6574	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_225	2977	No	NA	6	2	0	Low-quality	Genome-fragment	5.93	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_226	4262	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_227	8846	No	NA	8	2	0	Low-quality	Genome-fragment	5.96	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_228	330283	No	NA	265	2	159	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_229	1865	No	NA	6	1	0	Low-quality	Genome-fragment	3.75	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_230	2385	No	NA	4	1	0	Low-quality	Genome-fragment	3.79	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_231	2337	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_232	2787	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_233	1871	No	NA	3	0	0	Low-quality	Genome-fragment	2.6	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_234	1694	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_235	2593	No	NA	5	1	0	Low-quality	Genome-fragment	1.74	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_236	13488	No	NA	24	1	0	Low-quality	Genome-fragment	25.9	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_237	1513	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_238	6025	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_239	1588	No	NA	2	2	0	Low-quality	Genome-fragment	3.62	AAI-based (high-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_240	1711	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_241	1923	No	NA	2	0	0	Low-quality	Genome-fragment	2.86	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_242	5020	No	NA	8	0	0	Low-quality	Genome-fragment	7.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_243	180192	No	NA	138	1	92	Medium-quality	Genome-fragment	88.58	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_244	2443	No	NA	1	0	0	Low-quality	Genome-fragment	3.78	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_245	1756	No	NA	2	0	0	Low-quality	Genome-fragment	1.82	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_246	1509	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_247	2452	No	NA	5	2	0	Low-quality	Genome-fragment	4.12	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_248	2080	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_249	14943	No	NA	20	6	0	Low-quality	Genome-fragment	20.99	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_250	6808	No	NA	7	4	0	Low-quality	Genome-fragment	16.38	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_251	2025	No	NA	2	0	0	Low-quality	Genome-fragment	4.45	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_252	2514	No	NA	1	0	0	Low-quality	Genome-fragment	2.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_253	4651	No	NA	5	1	0	Low-quality	Genome-fragment	2.5	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_254	2804	No	NA	2	1	0	Low-quality	Genome-fragment	5.17	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_255	3015	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_256	2827	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_257	1553	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_258	2130	No	NA	2	1	0	Low-quality	Genome-fragment	0.93	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_259	1597	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_260	6551	No	NA	11	4	1	Low-quality	Genome-fragment	6.76	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_261	1535	No	NA	3	1	0	Low-quality	Genome-fragment	3.87	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_262	8036	No	NA	15	2	0	Low-quality	Genome-fragment	15.17	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_263	2899	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_264	1732	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_265	3062	No	NA	2	1	0	Low-quality	Genome-fragment	5.07	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_266	8053	No	NA	18	4	0	Low-quality	Genome-fragment	9.27	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_267	1793	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_268	1645	No	NA	3	1	0	Low-quality	Genome-fragment	0.72	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_269	1671	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_256	1629	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_257	2899	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_258	2187	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_259	2073	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_260	1851	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_261	2099	No	NA	5	1	0	Low-quality	Genome-fragment	1.8	AAI-based (high-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_262	6436	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_264	1846	No	NA	1	0	0	Low-quality	Genome-fragment	3.99	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_265	1682	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_266	1869	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
SC-T1-3_contig.fa_viral_267	2188	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_268	2714	No	NA	2	1	0	Low-quality	Genome-fragment	4.36	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_269	2398	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_270	1730	No	NA	4	2	0	Low-quality	Genome-fragment	2.67	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_271	2943	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_272	14864	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_273	2514	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_275	1820	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_276	1772	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_277	2283	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_278	2284	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_279	1566	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_281	4025	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_282	2290	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_283	1811	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_285	2328	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_286	1608	No	NA	2	0	0	Low-quality	Genome-fragment	2.4	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_287	1597	No	NA	4	1	0	Low-quality	Genome-fragment	1.45	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_288	2201	No	NA	4	0	0	Low-quality	Genome-fragment	4.88	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_289	1652	No	NA	1	0	0	Low-quality	Genome-fragment	4.84	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_290	3056	No	NA	8	1	0	Low-quality	Genome-fragment	2.31	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_291	1616	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_292	3124	No	NA	5	2	0	Low-quality	Genome-fragment	5.4	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_293	1862	No	NA	2	0	0	Low-quality	Genome-fragment	4.74	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_294	2085	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
SC-T1-3_contig.fa_viral_295	2299	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_296	2170	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-6_contig.fa_provirus_1	1819	No	NA	3	2	0	Low-quality	Genome-fragment	0.82	HMM-based (lower-bound)	0.0	1.0	
SC-T1-6_contig.fa_provirus_2	592	No	NA	2	1	0	Low-quality	Genome-fragment	0.58	HMM-based (lower-bound)	0.0	1.0	
SC-T1-6_contig.fa_provirus_4	1228	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
SC-T1-6_contig.fa_viral_1	1673	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
SC-T1-6_contig.fa_viral_2	1573	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-6_contig.fa_viral_3	1603	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_77	1952	No	NA	3	0	0	Low-quality	Genome-fragment	1.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_78	1789	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_79	2038	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_80	1533	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_81	2591	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_82	1904	No	NA	3	0	0	Low-quality	Genome-fragment	4.62	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_83	2610	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_84	2631	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_85	2511	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_86	1671	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_90	1526	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_91	1773	No	NA	2	0	0	Low-quality	Genome-fragment	4.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_93	2174	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_94	1787	No	NA	4	0	0	Low-quality	Genome-fragment	3.52	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_95	2075	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_96	2445	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_97	2051	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_99	2469	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_100	2084	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_101	1514	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
Ex45-T1-6_contig.fa_viral_102	1833	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_103	1599	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_104	2144	No	NA	3	2	0	Low-quality	Genome-fragment	4.06	AAI-based (medium-confidence)	0.0	1.0	
Ex45-T1-6_contig.fa_viral_105	1701	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_106	1655	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_107	1574	No	NA	3	0	0	Low-quality	Genome-fragment	2.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_108	1567	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_109	2355	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_110	2134	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_111	1637	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_112	4386	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_113	2243	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_114	2753	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_115	1500	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_117	2064	No	NA	2	1	0	Low-quality	Genome-fragment	3.87	AAI-based (medium-confidence)	0.0	1.03	
Ex45-T1-6_contig.fa_viral_118	1745	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_119	1932	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_120	1804	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_122	1559	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_123	1812	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-6_contig.fa_viral_124	1553	No	NA	3	1	0	Low-quality	Genome-fragment	1.53	AAI-based (medium-confidence)	0.0	1.04	
Ex45-T1-6_contig.fa_viral_125	1980	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_provirus_1	336	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (medium-confidence)	0.0	1.0	
Ex45-T1-9_contig.fa_provirus_2	1449	No	NA	2	1	0	Low-quality	Genome-fragment	0.12	HMM-based (lower-bound)	0.0	1.0	
Ex45-T1-9_contig.fa_provirus_3	983	No	NA	1	1	0	Low-quality	Genome-fragment	0.08	HMM-based (lower-bound)	0.0	1.0	
Ex45-T1-9_contig.fa_viral_1	2049	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_2	1765	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_3	1524	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_4	1550	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_5	1716	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
Ex45-T1-9_contig.fa_viral_6	1847	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_7	1723	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_8	1691	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_9	1849	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_10	2819	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_11	1723	No	NA	2	0	0	Low-quality	Genome-fragment	1.36	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
Ex45-T1-9_contig.fa_viral_12	1939	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_6	2066	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_7	1978	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_8	1529	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_9	1550	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_10	2143	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_11	1637	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_12	1703	No	NA	3	0	0	Low-quality	Genome-fragment	4.25	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_13	2079	No	NA	4	0	0	Low-quality	Genome-fragment	4.23	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_14	2265	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_15	1619	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_16	1661	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.06	no viral genes detected
UAB-T1-6_contig.fa_viral_17	5811	No	NA	6	1	0	Low-quality	Genome-fragment	5.16	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-6_contig.fa_viral_18	1515	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_19	1902	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_20	2654	No	NA	5	2	1	Low-quality	Genome-fragment	5.68	AAI-based (medium-confidence)	0.0	1.0	
UAB-T1-6_contig.fa_viral_21	3197	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
